BLcode,country,year,sex,agefrom,ageto,lu,lp,lpc,ls,lsc,lh,lhc,yr_sch,yr_sch_pri,yr_sch_sec,yr_sch_ter,pop,WBcode,region_code
65,Trinidad and Tobago,1955,F,25,999,21.64,70.43,40.05,7.57,2.24,0.33,0.19,4.75,4.42,0.31,0.01,150,TTO,Latin America and the Caribbean
65,Trinidad and Tobago,1960,F,25,999,20.21,70.61,39.84,8.74,2.45,0.40,0.24,4.88,4.51,0.36,0.01,166,TTO,Latin America and the Caribbean
65,Trinidad and Tobago,1965,F,25,999,17.26,70.85,39.85,11.35,2.91,0.52,0.30,5.18,4.71,0.46,0.02,177,TTO,Latin America and the Caribbean
65,Trinidad and Tobago,1970,F,25,999,15.20,71.00,39.87,13.20,3.18,0.60,0.34,5.39,4.85,0.53,0.02,190,TTO,Latin America and the Caribbean
65,Trinidad and Tobago,1975,F,25,999,7.48,72.86,42.10,18.60,4.07,1.06,0.74,6.18,5.40,0.74,0.04,208,TTO,Latin America and the Caribbean
65,Trinidad and Tobago,1980,F,25,999,1.30,72.30,42.40,24.50,4.10,1.90,1.47,6.90,5.86,0.97,0.07,235,TTO,Latin America and the Caribbean
65,Trinidad and Tobago,1985,F,25,999,3.99,64.62,39.59,29.20,5.61,2.18,1.62,7.10,5.84,1.18,0.08,270,TTO,Latin America and the Caribbean
65,Trinidad and Tobago,1990,F,25,999,6.02,56.98,36.29,34.28,6.68,2.73,2.05,7.34,5.85,1.39,0.10,298,TTO,Latin America and the Caribbean
65,Trinidad and Tobago,1995,F,25,999,4.66,50.95,33.81,41.55,8.46,2.85,2.17,7.85,6.07,1.67,0.10,326,TTO,Latin America and the Caribbean
65,Trinidad and Tobago,2000,F,25,999,3.53,44.71,31.00,48.67,10.81,3.09,2.37,8.33,6.27,1.95,0.11,358,TTO,Latin America and the Caribbean
65,Trinidad and Tobago,2005,F,25,999,2.58,37.18,27.11,56.89,14.36,3.35,2.59,8.87,6.47,2.29,0.12,387,TTO,Latin America and the Caribbean
65,Trinidad and Tobago,2010,F,25,999,1.89,30.52,23.51,63.66,18.91,3.93,3.05,9.38,6.62,2.62,0.14,428,TTO,Latin America and the Caribbean
77,Uruguay,1950,F,25,999,21.33,68.78,26.71,6.40,2.72,3.53,0.36,4.02,3.46,0.49,0.08,600,URY,Latin America and the Caribbean
77,Uruguay,1955,F,25,999,18.60,69.90,27.00,7.64,3.35,3.85,0.45,4.24,3.60,0.56,0.09,655,URY,Latin America and the Caribbean
77,Uruguay,1960,F,25,999,15.86,70.21,27.12,9.57,4.08,4.36,0.50,4.52,3.76,0.67,0.10,717,URY,Latin America and the Caribbean
77,Uruguay,1965,F,25,999,14.32,70.01,26.96,11.03,4.87,4.64,0.56,4.71,3.85,0.76,0.10,769,URY,Latin America and the Caribbean
77,Uruguay,1970,F,25,999,11.77,68.54,30.52,14.01,6.39,5.62,1.54,5.24,4.15,0.95,0.14,808,URY,Latin America and the Caribbean
77,Uruguay,1975,F,25,999,10.40,66.10,31.20,16.60,7.75,6.80,2.76,5.65,4.32,1.14,0.19,827,URY,Latin America and the Caribbean
77,Uruguay,1980,F,25,999,6.48,62.40,30.98,23.32,11.06,7.77,4.05,6.40,4.67,1.50,0.24,866,URY,Latin America and the Caribbean
77,Uruguay,1985,F,25,999,3.60,57.50,29.86,30.00,14.41,8.90,5.52,7.11,4.95,1.87,0.29,914,URY,Latin America and the Caribbean
77,Uruguay,1990,F,25,999,4.41,55.63,30.47,31.95,14.73,8.01,5.64,7.13,4.98,1.88,0.27,959,URY,Latin America and the Caribbean
77,Uruguay,1995,F,25,999,5.24,56.84,30.65,33.30,14.12,4.62,3.57,6.76,4.90,1.70,0.16,1001,URY,Latin America and the Caribbean
77,Uruguay,2000,F,25,999,2.91,49.84,35.30,39.99,16.62,7.26,5.62,7.78,5.39,2.13,0.26,1060,URY,Latin America and the Caribbean
77,Uruguay,2005,F,25,999,2.09,49.41,34.72,37.15,15.55,11.35,8.76,8.10,5.43,2.26,0.40,1119,URY,Latin America and the Caribbean
77,Uruguay,2010,F,25,999,1.11,42.26,33.45,46.01,19.59,10.62,8.17,8.65,5.67,2.61,0.38,1165,URY,Latin America and the Caribbean
78,Venezuela,1950,F,25,999,59.90,37.40,6.60,2.30,0.70,0.40,0.23,1.60,1.48,0.10,0.01,960,VEN,Latin America and the Caribbean
78,Venezuela,1955,F,25,999,58.10,38.40,14.70,3.04,1.14,0.43,0.25,1.95,1.80,0.14,0.01,1155,VEN,Latin America and the Caribbean
78,Venezuela,1960,F,25,999,56.20,39.40,13.50,4.00,2.00,0.50,0.29,2.06,1.86,0.19,0.02,1374,VEN,Latin America and the Caribbean
78,Venezuela,1965,F,25,999,53.10,39.62,10.89,6.50,3.12,0.78,0.45,2.27,1.95,0.30,0.02,1600,VEN,Latin America and the Caribbean
78,Venezuela,1970,F,25,999,50.60,37.60,7.79,10.40,4.64,1.30,0.73,2.57,2.06,0.47,0.04,1884,VEN,Latin America and the Caribbean
78,Venezuela,1975,F,25,999,39.35,42.17,8.48,15.67,6.32,2.85,1.45,3.46,2.63,0.74,0.09,2321,VEN,Latin America and the Caribbean
78,Venezuela,1980,F,25,999,26.40,46.20,9.64,21.90,7.83,5.50,2.59,4.57,3.32,1.09,0.16,2885,VEN,Latin America and the Caribbean
78,Venezuela,1985,F,25,999,24.45,48.02,11.48,19.47,6.15,8.06,2.90,4.77,3.44,1.11,0.22,3479,VEN,Latin America and the Caribbean
78,Venezuela,1990,F,25,999,22.87,53.76,13.82,12.10,3.34,11.27,3.10,4.71,3.43,0.99,0.29,4205,VEN,Latin America and the Caribbean
78,Venezuela,1995,F,25,999,20.74,51.80,15.96,14.84,3.58,12.61,3.38,5.15,3.68,1.15,0.32,4971,VEN,Latin America and the Caribbean
78,Venezuela,2000,F,25,999,17.56,53.62,19.55,14.27,3.02,14.55,3.92,5.54,3.92,1.25,0.37,5763,VEN,Latin America and the Caribbean
78,Venezuela,2005,F,25,999,15.36,54.32,24.27,14.40,2.65,15.93,4.30,5.92,4.18,1.34,0.40,6671,VEN,Latin America and the Caribbean
78,Venezuela,2010,F,25,999,14.79,51.81,28.14,15.62,2.50,17.78,4.81,6.32,4.40,1.46,0.45,7655,VEN,Latin America and the Caribbean
1,Algeria,1950,F,25,999,82.10,16.26,3.12,1.50,0.21,0.17,0.10,0.76,0.68,0.08,0.01,1725,DZA,Middle East and North Africa
1,Algeria,1955,F,25,999,83.50,14.80,3.00,1.50,0.30,0.20,0.12,0.73,0.64,0.08,0.01,1885,DZA,Middle East and North Africa
1,Algeria,1960,F,25,999,88.10,10.57,2.33,1.23,0.28,0.13,0.08,0.54,0.47,0.07,0.00,2046,DZA,Middle East and North Africa
1,Algeria,1965,F,25,999,91.89,7.03,1.56,0.98,0.41,0.11,0.07,0.39,0.32,0.06,0.00,2131,DZA,Middle East and North Africa
1,Algeria,1970,F,25,999,95.90,3.30,0.70,0.70,0.34,0.10,0.06,0.22,0.17,0.05,0.00,2545,DZA,Middle East and North Africa
1,Algeria,1975,F,25,999,90.98,6.48,1.31,2.39,1.39,0.12,0.07,0.53,0.38,0.15,0.00,2906,DZA,Middle East and North Africa
1,Algeria,1980,F,25,999,84.05,11.78,2.23,3.88,2.64,0.21,0.12,0.92,0.67,0.25,0.01,3359,DZA,Middle East and North Africa
1,Algeria,1985,F,25,999,75.87,17.56,3.03,5.91,4.49,0.55,0.34,1.43,1.01,0.41,0.02,3931,DZA,Middle East and North Africa
1,Algeria,1990,F,25,999,67.16,22.20,3.43,9.20,7.59,1.31,0.82,2.13,1.40,0.69,0.04,4687,DZA,Middle East and North Africa
1,Algeria,1995,F,25,999,57.65,25.82,3.53,14.19,12.41,2.19,1.39,3.03,1.86,1.09,0.07,5604,DZA,Middle East and North Africa
1,Algeria,2000,F,25,999,48.78,27.95,3.36,19.72,17.96,3.40,2.16,4.00,2.33,1.57,0.11,6638,DZA,Middle East and North Africa
1,Algeria,2005,F,25,999,40.38,29.69,3.10,24.39,22.94,5.38,3.40,4.99,2.77,2.04,0.18,7875,DZA,Middle East and North Africa
1,Algeria,2010,F,25,999,32.49,31.07,2.82,27.98,26.93,8.28,5.24,5.90,3.19,2.44,0.27,9312,DZA,Middle East and North Africa
80,Bahrain,1950,F,25,999,95.10,1.79,0.70,2.27,1.04,0.86,0.64,0.41,0.26,0.12,0.03,20,BHR,Middle East and North Africa
80,Bahrain,1955,F,25,999,94.20,2.11,1.00,2.70,1.27,1.01,0.76,0.49,0.32,0.14,0.04,23,BHR,Middle East and North Africa
80,Bahrain,1960,F,25,999,93.70,2.29,1.19,2.93,1.41,1.08,0.83,0.54,0.35,0.16,0.04,26,BHR,Middle East and North Africa
80,Bahrain,1965,F,25,999,90.49,4.12,2.39,3.93,1.98,1.50,1.17,0.79,0.52,0.21,0.05,32,BHR,Middle East and North Africa
80,Bahrain,1970,F,25,999,86.20,6.00,2.40,5.60,2.83,2.20,1.33,1.10,0.72,0.31,0.07,34,BHR,Middle East and North Africa
80,Bahrain,1975,F,25,999,79.11,7.55,2.78,9.58,5.13,3.71,1.97,1.75,1.11,0.53,0.11,39,BHR,Middle East and North Africa
80,Bahrain,1980,F,25,999,67.62,9.72,3.50,15.71,9.04,6.79,2.93,2.87,1.75,0.92,0.19,52,BHR,Middle East and North Africa
80,Bahrain,1985,F,25,999,52.86,10.91,4.48,24.29,15.28,11.67,5.20,4.48,2.62,1.53,0.34,75,BHR,Middle East and North Africa
80,Bahrain,1990,F,25,999,46.09,8.61,3.91,29.08,19.24,16.41,6.98,5.55,3.11,1.98,0.47,91,BHR,Middle East and North Africa
80,Bahrain,1995,F,25,999,33.00,14.13,7.06,39.20,27.02,13.45,5.59,6.44,3.79,2.27,0.38,117,BHR,Middle East and North Africa
80,Bahrain,2000,F,25,999,24.49,18.56,9.33,45.01,34.02,11.94,4.88,7.22,4.25,2.63,0.34,140,BHR,Middle East and North Africa
80,Bahrain,2005,F,25,999,15.72,15.89,9.47,56.25,41.89,12.14,4.78,8.42,4.86,3.21,0.34,161,BHR,Middle East and North Africa
80,Bahrain,2010,F,25,999,12.36,13.27,8.37,61.17,46.78,13.20,5.02,9.10,5.11,3.62,0.36,187,BHR,Middle East and North Africa
109,Cyprus,1950,F,25,999,63.90,30.80,12.90,4.30,1.41,1.10,0.77,1.91,1.63,0.24,0.04,122,CYP,Middle East and North Africa
109,Cyprus,1955,F,25,999,52.27,40.74,18.98,6.24,2.38,0.78,0.47,2.54,2.21,0.31,0.03,135,CYP,Middle East and North Africa
109,Cyprus,1960,F,25,999,42.40,48.10,24.40,9.00,3.96,0.50,0.36,3.18,2.74,0.42,0.02,138,CYP,Middle East and North Africa
109,Cyprus,1965,F,25,999,35.36,52.64,23.05,11.20,5.48,0.82,0.53,3.57,2.99,0.55,0.03,146,CYP,Middle East and North Africa
109,Cyprus,1970,F,25,999,31.79,53.23,23.81,13.70,7.02,1.30,0.86,3.95,3.21,0.70,0.04,161,CYP,Middle East and North Africa
109,Cyprus,1975,F,25,999,22.51,55.95,27.48,18.67,10.40,2.88,1.97,4.94,3.80,1.04,0.10,170,CYP,Middle East and North Africa
109,Cyprus,1980,F,25,999,16.45,55.81,31.30,22.60,13.62,5.14,3.75,5.85,4.28,1.40,0.18,176,CYP,Middle East and North Africa
109,Cyprus,1985,F,25,999,12.24,51.41,32.01,27.29,17.37,9.06,6.62,6.88,4.68,1.88,0.31,190,CYP,Middle East and North Africa
109,Cyprus,1990,F,25,999,8.34,46.27,31.39,31.05,20.85,14.31,10.49,7.96,5.05,2.42,0.50,205,CYP,Middle East and North Africa
109,Cyprus,1995,F,25,999,11.72,34.90,25.48,35.47,24.86,17.88,13.14,8.51,5.01,2.88,0.62,226,CYP,Middle East and North Africa
109,Cyprus,2000,F,25,999,14.44,24.89,19.48,37.39,26.96,23.28,17.15,9.11,4.97,3.33,0.81,254,CYP,Middle East and North Africa
109,Cyprus,2005,F,25,999,21.97,26.65,17.85,33.09,24.85,18.29,13.49,7.89,4.42,2.84,0.64,285,CYP,Middle East and North Africa
109,Cyprus,2010,F,25,999,18.58,19.60,16.56,38.83,29.29,22.99,16.96,9.02,4.79,3.42,0.80,311,CYP,Middle East and North Africa
13,Egypt,1950,F,25,999,98.03,1.05,0.32,0.74,0.29,0.16,0.09,0.14,0.09,0.04,0.01,4586,EGY,Middle East and North Africa
13,Egypt,1955,F,25,999,97.76,1.16,0.36,0.86,0.33,0.19,0.11,0.16,0.11,0.05,0.01,5112,EGY,Middle East and North Africa
13,Egypt,1960,F,25,999,97.01,1.41,0.43,1.20,0.47,0.34,0.20,0.23,0.15,0.07,0.01,5673,EGY,Middle East and North Africa
13,Egypt,1965,F,25,999,96.51,1.57,0.51,1.45,0.56,0.45,0.26,0.28,0.18,0.09,0.01,6317,EGY,Middle East and North Africa
13,Egypt,1970,F,25,999,94.86,2.03,0.70,2.25,0.88,0.86,0.49,0.44,0.27,0.15,0.03,6965,EGY,Middle East and North Africa
13,Egypt,1975,F,25,999,92.90,2.60,0.97,3.10,1.24,1.30,0.75,0.62,0.37,0.21,0.04,7723,EGY,Middle East and North Africa
13,Egypt,1980,F,25,999,86.23,6.22,2.53,6.17,2.63,1.40,0.81,1.11,0.72,0.35,0.04,8749,EGY,Middle East and North Africa
13,Egypt,1985,F,25,999,78.60,10.30,4.52,9.30,4.18,1.80,1.12,1.68,1.11,0.51,0.06,9969,EGY,Middle East and North Africa
13,Egypt,1990,F,25,999,74.03,10.55,4.92,13.45,6.35,2.00,1.26,2.17,1.39,0.71,0.07,11416,EGY,Middle East and North Africa
13,Egypt,1995,F,25,999,69.18,10.09,4.94,18.53,9.03,2.21,1.40,2.73,1.70,0.96,0.07,12989,EGY,Middle East and North Africa
13,Egypt,2000,F,25,999,63.61,8.77,4.45,24.77,12.19,2.86,1.82,3.43,2.05,1.28,0.09,14798,EGY,Middle East and North Africa
13,Egypt,2005,F,25,999,55.93,8.82,4.74,31.02,15.83,4.24,2.68,4.32,2.52,1.66,0.14,17111,EGY,Middle East and North Africa
13,Egypt,2010,F,25,999,47.86,8.75,4.90,37.04,19.46,6.36,4.01,5.30,3.01,2.08,0.21,19911,EGY,Middle East and North Africa
87,Iran (Islamic Republic of),1950,F,25,999,98.00,1.33,0.91,0.65,0.26,0.05,0.03,0.14,0.11,0.03,0.00,3612,IRN,Middle East and North Africa
87,Iran (Islamic Republic of),1955,F,25,999,97.10,1.90,1.40,0.90,0.40,0.10,0.10,0.21,0.16,0.04,0.00,3875,IRN,Middle East and North Africa
87,Iran (Islamic Republic of),1960,F,25,999,95.95,2.58,1.63,1.28,0.55,0.17,0.10,0.28,0.21,0.07,0.01,4209,IRN,Middle East and North Africa
87,Iran (Islamic Republic of),1965,F,25,999,94.00,3.80,2.30,2.00,1.00,0.20,0.12,0.42,0.31,0.10,0.01,4616,IRN,Middle East and North Africa
87,Iran (Islamic Republic of),1970,F,25,999,91.75,4.95,2.99,2.94,1.44,0.36,0.20,0.60,0.44,0.15,0.01,5154,IRN,Middle East and North Africa
87,Iran (Islamic Republic of),1975,F,25,999,87.87,6.75,4.18,4.66,2.47,0.70,0.43,0.93,0.65,0.26,0.02,5947,IRN,Middle East and North Africa
87,Iran (Islamic Republic of),1980,F,25,999,84.06,8.25,5.25,6.64,3.88,1.03,0.67,1.28,0.87,0.38,0.03,6999,IRN,Middle East and North Africa
87,Iran (Islamic Republic of),1985,F,25,999,77.72,10.43,6.84,10.39,6.68,1.45,0.99,1.88,1.23,0.60,0.05,8595,IRN,Middle East and North Africa
87,Iran (Islamic Republic of),1990,F,25,999,67.54,14.82,10.03,14.88,10.13,2.65,1.84,2.80,1.80,0.91,0.09,10206,IRN,Middle East and North Africa
87,Iran (Islamic Republic of),1995,F,25,999,53.12,22.23,15.50,20.64,13.87,4.00,2.73,3.94,2.53,1.28,0.13,11705,IRN,Middle East and North Africa
87,Iran (Islamic Republic of),2000,F,25,999,42.65,25.25,18.21,25.84,16.09,6.23,4.19,4.92,3.04,1.67,0.21,13547,IRN,Middle East and North Africa
87,Iran (Islamic Republic of),2005,F,25,999,31.57,24.92,18.69,33.62,17.87,9.89,6.55,6.16,3.60,2.24,0.33,15934,IRN,Middle East and North Africa
87,Iran (Islamic Republic of),2010,F,25,999,25.06,23.06,18.04,38.86,21.95,13.03,8.33,7.11,3.90,2.78,0.43,19371,IRN,Middle East and North Africa
88,Iraq,1950,F,25,999,99.38,0.20,0.06,0.32,0.13,0.13,0.08,0.06,0.03,0.02,0.00,1102,IRQ,Middle East and North Africa
88,Iraq,1955,F,25,999,99.20,0.20,0.06,0.40,0.15,0.20,0.12,0.08,0.04,0.03,0.01,1231,IRQ,Middle East and North Africa
88,Iraq,1960,F,25,999,98.60,0.60,0.18,0.56,0.22,0.25,0.15,0.12,0.07,0.04,0.01,1355,IRQ,Middle East and North Africa
88,Iraq,1965,F,25,999,98.10,1.00,0.33,0.60,0.23,0.40,0.23,0.16,0.10,0.05,0.01,1523,IRQ,Middle East and North Africa
88,Iraq,1970,F,25,999,97.10,1.30,0.46,0.94,0.37,0.65,0.37,0.25,0.15,0.08,0.02,1735,IRQ,Middle East and North Africa
88,Iraq,1975,F,25,999,95.03,2.20,0.83,1.78,0.71,1.00,0.57,0.42,0.26,0.13,0.03,2037,IRQ,Middle East and North Africa
88,Iraq,1980,F,25,999,90.56,4.94,2.02,2.74,1.17,1.76,1.02,0.76,0.48,0.22,0.06,2364,IRQ,Middle East and North Africa
88,Iraq,1985,F,25,999,85.67,7.72,3.42,3.88,1.75,2.73,1.69,1.15,0.73,0.33,0.09,2753,IRQ,Middle East and North Africa
88,Iraq,1990,F,25,999,80.33,9.12,4.32,6.63,3.15,3.92,2.46,1.69,1.04,0.53,0.13,3218,IRQ,Middle East and North Africa
88,Iraq,1995,F,25,999,70.16,14.36,7.19,10.11,4.96,5.37,3.39,2.53,1.58,0.77,0.18,3873,IRQ,Middle East and North Africa
88,Iraq,2000,F,25,999,56.77,23.75,12.43,13.02,6.46,6.45,4.09,3.44,2.25,0.97,0.21,4664,IRQ,Middle East and North Africa
88,Iraq,2005,F,25,999,48.01,30.49,16.86,14.46,7.43,7.04,4.46,4.02,2.71,1.08,0.23,5575,IRQ,Middle East and North Africa
88,Iraq,2010,F,25,999,41.83,36.14,20.73,14.13,7.46,7.90,5.00,4.41,3.03,1.12,0.26,6574,IRQ,Middle East and North Africa
89,Israel,1950,F,25,999,28.51,40.44,40.44,25.04,12.33,6.04,3.22,6.27,4.29,1.79,0.19,309,ISR,Middle East and North Africa
89,Israel,1955,F,25,999,27.54,40.65,40.30,25.29,12.13,6.55,3.39,6.37,4.34,1.83,0.20,436,ISR,Middle East and North Africa
89,Israel,1960,F,25,999,26.20,40.90,38.81,25.90,12.33,7.00,3.66,6.47,4.37,1.90,0.21,517,ISR,Middle East and North Africa
89,Israel,1965,F,25,999,24.59,38.48,35.16,27.53,12.98,9.37,4.93,6.86,4.42,2.15,0.29,622,ISR,Middle East and North Africa
89,Israel,1970,F,25,999,22.30,35.70,31.89,29.60,14.05,12.40,6.61,7.40,4.55,2.47,0.38,692,ISR,Middle East and North Africa
89,Israel,1975,F,25,999,17.97,33.09,28.84,33.03,16.95,15.91,8.60,8.23,4.79,2.94,0.49,828,ISR,Middle East and North Africa
89,Israel,1980,F,25,999,14.10,30.20,26.06,34.80,18.67,20.90,11.36,9.09,5.03,3.42,0.65,959,ISR,Middle East and North Africa
89,Israel,1985,F,25,999,11.64,27.57,23.59,36.65,20.30,24.15,14.21,9.72,5.18,3.77,0.77,1070,ISR,Middle East and North Africa
89,Israel,1990,F,25,999,7.59,25.55,21.80,38.63,22.11,28.23,17.60,10.53,5.43,4.18,0.92,1193,ISR,Middle East and North Africa
89,Israel,1995,F,25,999,6.01,23.76,20.25,38.09,22.03,32.13,20.55,11.02,5.53,4.43,1.05,1490,ISR,Middle East and North Africa
89,Israel,2000,F,25,999,4.93,21.58,18.36,36.42,21.70,37.07,24.09,11.51,5.61,4.68,1.22,1736,ISR,Middle East and North Africa
89,Israel,2005,F,25,999,5.26,19.50,15.81,32.70,19.95,42.54,27.87,11.82,5.81,4.59,1.41,1960,ISR,Middle East and North Africa
89,Israel,2010,F,25,999,3.56,17.50,15.08,39.94,25.21,39.00,25.65,12.00,6.17,4.53,1.29,2169,ISR,Middle East and North Africa
91,Jordan,1950,F,25,999,94.20,3.33,2.05,2.22,0.88,0.19,0.11,0.42,0.31,0.10,0.01,84,JOR,Middle East and North Africa
91,Jordan,1955,F,25,999,92.66,4.24,2.62,2.84,1.13,0.21,0.12,0.53,0.39,0.13,0.01,118,JOR,Middle East and North Africa
91,Jordan,1960,F,25,999,91.30,5.10,3.20,3.40,1.36,0.30,0.26,0.64,0.47,0.16,0.01,157,JOR,Middle East and North Africa
91,Jordan,1965,F,25,999,89.30,5.95,3.70,4.36,1.81,0.36,0.21,0.79,0.57,0.21,0.01,193,JOR,Middle East and North Africa
91,Jordan,1970,F,25,999,87.72,6.03,3.72,5.53,2.38,0.70,0.40,0.97,0.67,0.28,0.02,279,JOR,Middle East and North Africa
91,Jordan,1975,F,25,999,83.68,8.00,4.87,6.73,2.92,1.60,0.85,1.32,0.89,0.39,0.05,329,JOR,Middle East and North Africa
91,Jordan,1980,F,25,999,79.00,9.90,5.95,7.70,3.40,3.40,0.97,1.77,1.14,0.54,0.09,341,JOR,Middle East and North Africa
91,Jordan,1985,F,25,999,69.52,12.68,7.47,13.11,6.06,4.69,2.07,2.66,1.67,0.86,0.14,427,JOR,Middle East and North Africa
91,Jordan,1990,F,25,999,62.96,10.18,5.87,18.46,9.49,8.41,3.32,3.67,2.09,1.34,0.23,495,JOR,Middle East and North Africa
91,Jordan,1995,F,25,999,51.23,7.97,4.45,28.64,17.56,12.15,4.05,5.26,2.82,2.12,0.32,729,JOR,Middle East and North Africa
91,Jordan,2000,F,25,999,41.06,9.89,5.38,35.12,24.90,13.94,4.03,6.40,3.40,2.64,0.36,925,JOR,Middle East and North Africa
91,Jordan,2005,F,25,999,32.97,11.32,6.01,40.43,31.45,15.28,3.86,7.32,3.86,3.07,0.38,1149,JOR,Middle East and North Africa
91,Jordan,2010,F,25,999,27.89,9.22,4.78,45.72,37.89,17.17,3.82,8.17,4.19,3.55,0.42,1375,JOR,Middle East and North Africa
93,Kuwait,1950,F,25,999,91.75,6.01,0.64,1.94,1.23,0.30,0.17,0.38,0.22,0.15,0.01,22,KWT,Middle East and North Africa
93,Kuwait,1955,F,25,999,86.74,8.73,1.04,3.80,2.16,0.71,0.41,0.69,0.38,0.29,0.02,28,KWT,Middle East and North Africa
93,Kuwait,1960,F,25,999,82.37,11.10,1.63,5.43,3.20,1.05,0.61,0.98,0.51,0.43,0.03,37,KWT,Middle East and North Africa
93,Kuwait,1965,F,25,999,74.65,14.22,2.76,9.25,5.65,1.88,1.08,1.59,0.78,0.75,0.06,61,KWT,Middle East and North Africa
93,Kuwait,1970,F,25,999,68.80,16.60,4.30,12.10,7.38,2.50,1.43,2.06,1.00,0.98,0.08,106,KWT,Middle East and North Africa
93,Kuwait,1975,F,25,999,73.40,6.90,1.91,15.60,9.70,4.10,2.35,2.43,0.96,1.34,0.13,153,KWT,Middle East and North Africa
93,Kuwait,1980,F,25,999,62.70,6.40,1.83,23.40,14.70,7.40,4.30,3.75,1.40,2.12,0.23,205,KWT,Middle East and North Africa
93,Kuwait,1985,F,25,999,49.90,6.90,1.92,31.60,20.90,11.60,7.23,5.31,1.90,3.03,0.38,285,KWT,Middle East and North Africa
93,Kuwait,1990,F,25,999,49.83,6.12,1.47,32.60,20.81,11.45,7.22,5.34,1.91,3.05,0.37,357,KWT,Middle East and North Africa
93,Kuwait,1995,F,25,999,49.88,5.25,1.09,32.28,19.59,12.59,7.99,5.42,1.92,3.08,0.41,312,KWT,Middle East and North Africa
93,Kuwait,2000,F,25,999,31.25,19.66,3.63,37.70,21.19,11.39,7.26,6.07,2.43,3.27,0.37,437,KWT,Middle East and North Africa
93,Kuwait,2005,F,25,999,11.65,39.42,6.23,37.19,19.59,11.74,7.46,6.46,2.87,3.21,0.38,562,KWT,Middle East and North Africa
93,Kuwait,2010,F,25,999,9.06,38.67,6.49,41.92,22.20,10.32,6.56,6.72,2.99,3.39,0.34,680,KWT,Middle East and North Africa
140,Libyan Arab Jamahiriya,1950,F,25,999,99.16,0.75,0.06,0.04,0.02,0.04,0.03,0.04,0.03,0.00,0.00,189,LBY,Middle East and North Africa
140,Libyan Arab Jamahiriya,1955,F,25,999,99.11,0.80,0.07,0.04,0.02,0.04,0.03,0.04,0.03,0.00,0.00,207,LBY,Middle East and North Africa
140,Libyan Arab Jamahiriya,1960,F,25,999,98.78,1.09,0.11,0.08,0.03,0.04,0.03,0.05,0.04,0.01,0.00,249,LBY,Middle East and North Africa
140,Libyan Arab Jamahiriya,1965,F,25,999,98.50,1.40,0.20,0.10,0.00,0.00,0.00,0.06,0.05,0.00,0.00,292,LBY,Middle East and North Africa
140,Libyan Arab Jamahiriya,1970,F,25,999,96.40,3.13,0.59,0.41,0.14,0.06,0.03,0.16,0.14,0.02,0.00,331,LBY,Middle East and North Africa
140,Libyan Arab Jamahiriya,1975,F,25,999,95.30,4.00,0.90,0.70,0.26,0.10,0.06,0.23,0.19,0.03,0.00,380,LBY,Middle East and North Africa
140,Libyan Arab Jamahiriya,1980,F,25,999,86.73,7.86,1.92,3.15,1.44,2.25,1.31,0.96,0.62,0.27,0.07,479,LBY,Middle East and North Africa
140,Libyan Arab Jamahiriya,1985,F,25,999,79.40,9.40,3.00,5.90,4.30,5.20,3.24,1.82,1.04,0.62,0.17,595,LBY,Middle East and North Africa
140,Libyan Arab Jamahiriya,1990,F,25,999,66.87,16.12,5.24,11.64,7.33,5.34,3.37,2.72,1.66,0.89,0.17,712,LBY,Middle East and North Africa
140,Libyan Arab Jamahiriya,1995,F,25,999,56.91,18.68,8.10,19.28,12.31,5.14,3.26,3.69,2.27,1.26,0.17,872,LBY,Middle East and North Africa
140,Libyan Arab Jamahiriya,2000,F,25,999,47.72,18.25,10.27,28.86,18.74,5.21,3.30,4.81,2.90,1.74,0.17,1082,LBY,Middle East and North Africa
140,Libyan Arab Jamahiriya,2005,F,25,999,39.62,15.30,10.16,35.09,23.36,10.04,6.34,6.15,3.47,2.36,0.33,1325,LBY,Middle East and North Africa
140,Libyan Arab Jamahiriya,2010,F,25,999,32.22,12.28,9.13,37.60,25.76,17.94,11.33,7.54,3.98,2.98,0.59,1630,LBY,Middle East and North Africa
120,Malta,1950,F,25,999,56.30,32.00,5.37,9.50,9.50,2.20,1.26,2.71,1.82,0.82,0.07,77,MLT,Middle East and North Africa
120,Malta,1955,F,25,999,47.27,40.72,6.56,10.17,9.22,1.82,0.99,3.02,2.14,0.82,0.06,73,MLT,Middle East and North Africa
120,Malta,1960,F,25,999,35.73,50.81,8.50,11.98,9.23,1.50,0.71,3.52,2.59,0.89,0.04,80,MLT,Middle East and North Africa
120,Malta,1965,F,25,999,23.20,62.10,10.70,13.80,8.99,1.00,0.37,4.04,3.07,0.94,0.03,83,MLT,Middle East and North Africa
120,Malta,1970,F,25,999,23.30,59.81,29.73,15.26,8.98,1.66,0.95,4.81,3.70,1.06,0.05,85,MLT,Middle East and North Africa
120,Malta,1975,F,25,999,24.01,55.97,37.70,17.54,8.59,2.49,1.43,5.31,4.01,1.22,0.08,94,MLT,Middle East and North Africa
120,Malta,1980,F,25,999,24.23,51.30,38.05,21.41,8.63,3.07,1.78,5.70,4.15,1.46,0.10,102,MLT,Middle East and North Africa
120,Malta,1985,F,25,999,23.20,46.67,35.88,26.82,8.74,3.31,2.06,6.14,4.28,1.75,0.11,109,MLT,Middle East and North Africa
